tracking_id,shipping_date,source_country,source_city,destination_country,destination_city,distance,package_size,service_type,perishable,hazardous,committed_delivery_time,delivered_in_time,weight,delivery_time,shipping_price,delivery_penalty,hops
DIG45569739280580,1536883200000000,United States,Hercules,United States,Cary,536,M,Expedited,false,false,4320,false,93.31,5255,74.2646,2.992,1
DIG455134492457012,1462060800000000,United States,Elgin,United States,Bel Air South,1328,M,Expedited,false,false,4320,false,55.7,7058,62.2708,8.7616,1
DIG455372939557424,1527465600000000,United States,Fuquay-Varina,United States,Aberdeen,500,S,Expedited,false,false,4320,false,2.74,6825,28.67,8.016,1
DIG455143349444612,1283040000000000,United States,Anoka,United States,Concord,827,M,Expedited,false,false,4320,false,60.31,6511,60.2672,7.0112000000000005,1
DIG455463358204628,1500249600000000,United States,Lino Lakes,United States,Coralville,1407,L,Expedited,false,false,4320,false,244.28,9805,157.2402,17.552,1
DIG45596238067928,1354060800000000,United States,Chicopee,United States,Fontana,2800,S,Expedited,false,false,4320,false,9.28,7557,51.72,10.358400000000001,2
DIG455476891001912,1447200000000000,United States,Johnston,United States,Lompoc,1375,S,Expedited,false,false,4320,false,23.0,8843,46.325,14.473600000000001,1
DIG455105079260900,1359244800000000,United States,Millbrae,United States,Frederickson,1672,XL,Expedited,false,false,4320,false,341.39,6262,208.0742,6.2144,1
DIG4556911849172,1421107200000000,United States,Newark,United States,Dublin,917,M,Expedited,false,false,4320,false,84.99,7973,73.3812,11.6896,1
DIG455143075937636,1403395200000000,United States,Avocado Heights,United States,Morganton,2628,L,Expedited,false,false,4320,false,134.61,7426,112.9058,9.9392,2
DIG45564330520184,1533945600000000,United States,Baldwin,United States,Hoover,485,S,Expedited,false,false,4320,false,15.42,7984,34.881,11.7248,1
DIG455115001686128,1481500800000000,United States,Elkridge,United States,Plainfield,2191,L,Expedited,false,false,4320,false,162.7,8659,123.1926,13.8848,2
DIG4559035726808,1545782400000000,United States,Edgewater,United States,Palm City,954,M,Expedited,false,false,4320,false,32.4,9055,47.4044,15.152000000000001,1
DIG455135587284644,1336867200000000,United States,Alamo,United States,Baytown,2981,XL,Expedited,false,false,4320,false,359.66,7240,228.4666,9.3440000000000012,2
DIG45510376070936,1372464000000000,United States,South Laurel,United States,Prescott,1144,E,Expedited,false,false,4320,false,0.74,5485,33.2084,3.728,1
DIG45513995240,1416787200000000,United States,Prairieville,United States,Muncie,908,E,Expedited,false,false,4320,false,0.54,7120,31.0788,8.96,1
DIG45597060588176,1473120000000000,United States,Spartanburg,United States,Huntington,1211,M,Expedited,false,false,4320,false,68.84,8067,67.8346,11.990400000000001,1
DIG455113015961504,1328400000000000,United States,Davis,United States,Bowie,351,S,Expedited,false,false,4320,false,1.18,6939,26.6086,8.3808,1
DIG455150393248904,1438646400000000,United States,New York City,United States,Avon,1737,M,Expedited,false,false,4320,false,92.38,6808,84.1282,7.9616000000000007,1
DIG455275811392232,1473465600000000,United States,Altamont,United States,Russellville,751,M,Expedited,false,false,4320,false,78.07,8256,68.4936,12.5952,1
DIG45579983196464,1409616000000000,United States,Griffith,United States,Lenoir,2748,M,Expedited,false,false,4320,false,84.99,5893,89.1278,5.0336,2
DIG45527145367436,1463270400000000,United States,Redlands,United States,Oak Park,847,M,Expedited,false,false,4320,false,48.34,8204,54.4542,12.4288,1
DIG455199048900356,1529971200000000,United States,Dickinson,United States,Frankfort,2407,M,Expedited,false,false,4320,false,48.7,7175,68.0502,9.136000000000001,2
DIG45586999410140,1539734400000000,United States,Framingham,United States,Nanuet,2739,XXL,Expedited,false,false,4320,false,761.97,8014,427.5404,11.8208,2
DIG455196648916628,1330387200000000,United States,Winter Haven,United States,West Melbourne,32,XL,Expedited,false,false,4320,false,465.79,9286,256.1702,15.891200000000001,1
DIG45526231678196,1549152000000000,United States,Flint,United States,Bellflower,1812,M,Expedited,false,false,4320,false,44.74,7880,60.9532,11.392000000000001,1
DIG45586383419648,1278115200000000,United States,Royal Palm Beach,United States,Lake Ronkonkoma,1553,S,Expedited,false,false,4320,false,14.53,10281,43.6208,19.075200000000002,1
DIG455222131449620,1476144000000000,United States,East Los Angeles,United States,Dearborn Heights,2924,M,Expedited,false,false,4320,false,66.52,10015,81.4064,18.224,2
DIG4558604673416,1412812800000000,United States,Davis,United States,State College,803,L,Expedited,false,false,4320,false,212.25,5511,136.0308,3.8112000000000004,1
DIG455110192121936,1285632000000000,United States,Harvey,United States,Sherman Oaks,2436,E,Expedited,false,false,4320,false,0.39,7130,44.1446,8.992,2
DIG455116799074808,1541376000000000,United States,Bellflower,United States,Westlake,1567,S,Expedited,false,false,4320,false,4.68,5579,38.8162,4.0288,1
DIG455229288215492,1517961600000000,United States,Belton,United States,Olney,448,L,Expedited,false,false,4320,false,237.27,9016,145.4878,15.0272,1
DIG4557235139216,1549324800000000,United States,Tumwater,United States,Santa Paula,2427,M,Expedited,false,false,4320,false,75.22,8534,81.4822,13.4848,2
DIG455112260418476,1399420800000000,United States,Shirley,United States,Columbia,1056,M,Expedited,false,false,4320,false,25.09,7465,44.6266,10.064,1
DIG455133792495080,1322697600000000,United States,Hammond,United States,Randolph,669,M,Expedited,false,false,4320,false,73.14,7810,65.3234,11.168000000000001,1
DIG455358563047100,1448582400000000,United States,Hauppauge,United States,Santa Cruz,776,E,Expedited,false,false,4320,false,0.23,6966,29.7886,8.4672,1
DIG455150334668828,1312502400000000,United States,Rocky River,United States,Vancouver,2965,S,Expedited,false,false,4320,false,2.27,9597,49.634,16.886400000000002,2
DIG455201032025864,1274486400000000,United States,Indian Trail,United States,Newport,1679,XL,Expedited,false,false,4320,false,348.2,6368,211.5394,6.5536,1
DIG45539251849832,1545609600000000,United States,Hurst,United States,Grandview,2405,XXL,Expedited,false,false,4320,false,760.27,7806,423.818,11.1552,2
DIG45510785331740,1516233600000000,United States,Tumwater,United States,Lebanon,1308,M,Expedited,false,false,4320,false,52.73,9507,60.6138,16.5984,1
DIG45516625745324,1439424000000000,United States,Imperial Beach,United States,Howard,1425,M,Expedited,false,false,4320,false,26.82,9202,48.665,15.6224,1
DIG455286481763072,1344729600000000,United States,Fairview Park,United States,Hibbing,418,XL,Expedited,false,false,4320,false,316.12,6701,184.6548,7.6192,1
DIG45583161715400,1416873600000000,United States,Wilkes-Barre,United States,North Ridgeville,1256,E,Expedited,false,false,4320,false,0.98,5083,34.2916,2.4416,1
DIG45588158815808,1521849600000000,United States,Madison,United States,San Luis,1199,S,Expedited,false,false,4320,false,23.07,9724,44.8464,17.2928,1
DIG4558689644516,1487548800000000,United States,Anoka,United States,Naperville,2810,L,Expedited,false,false,4320,false,209.92,9751,152.126,17.3792,2
DIG455441099975000,1434672000000000,United States,Southaven,United States,The Hammocks,2819,M,Expedited,false,false,4320,false,98.69,5902,96.5884,5.0624,2
DIG45597686175404,1521504000000000,United States,South Jordan,United States,Matthews,399,M,Expedited,false,false,4320,false,56.66,9257,54.7614,15.7984,1
DIG45553503602588,1384387200000000,United States,Jupiter,United States,East Florence,2842,S,Expedited,false,false,4320,false,17.04,7852,55.9612,11.3024,2
DIG455172065077976,1543968000000000,United States,Clinton,United States,North Lauderdale,471,S,Expedited,false,false,4320,false,4.18,7447,29.1406,10.006400000000001,1
DIG45583414829312,1502150400000000,United States,Butte-Silver Bow (Balance),United States,Durham,2941,E,Expedited,false,false,4320,false,0.16,7195,48.3726,9.2000000000000011,2
DIG455456167850180,1310860800000000,United States,Rocky River,United States,Ithaca,1604,M,Expedited,false,false,4320,false,80.59,9020,77.0894,15.040000000000001,1
DIG455300037152672,1308873600000000,United States,Tumwater,United States,Salina,1393,L,Expedited,false,false,4320,false,122.99,5516,96.4748,3.8272000000000004,1
DIG45512853228416,1413072000000000,United States,West Chester,United States,Fort Lee,594,L,Expedited,false,false,4320,false,228.58,5848,142.3984,4.8896000000000006,1
DIG45573931254824,1385510400000000,Brazil,Tabira,Brazil,Marechal Cândido Rondon,1455,S,Expedited,false,false,4320,false,13.41,7756,42.218,10.9952,1
DIG4552301017388,1422748800000000,Brazil,Venâncio Aires,Brazil,Tramandaí,468,E,Expedited,false,false,4320,false,0.46,8712,27.2548,14.054400000000001,1
DIG455147296902020,1500508800000000,Brazil,Ibotirama,Brazil,Tupaciguara,1042,S,Expedited,false,false,4320,false,24.22,7313,44.0712,9.5776,1
DIG455119232847044,1422057600000000,Russia,Kungur,Russia,Pushkino,537,E,Expedited,false,false,4320,false,0.64,8234,27.9382,12.5248,1
DIG45539416993664,1323216000000000,Russia,Tarko-Sale,Russia,Prokhladnyy,491,XL,Expedited,false,false,4320,false,387.54,7532,220.9926,10.278400000000001,1
DIG45514440288632,1353715200000000,Russia,Strunino,Russia,Kumertau,725,S,Expedited,false,false,4320,false,9.94,8180,34.205,12.352,1
DIG45549747680036,1534636800000000,Russia,Kizlyar,Russia,Markova,60,M,Expedited,false,false,4320,false,84.22,4995,65.626,2.16,1
DIG4556348240864,1388793600000000,Russia,Vrangel’,Russia,Tayshet,796,E,Expedited,false,false,4320,false,0.17,7392,29.9306,9.8304000000000009,1
DIG455179132474244,1382486400000000,France,Villefontaine,France,Vertou,770,S,Expedited,false,false,4320,false,24.61,6133,41.927,5.8016000000000005,1
DIG455105779622696,1396569600000000,Mexico,Tecate,Mexico,Ciudad Lázaro Cárdenas,22,E,Expedited,false,false,4320,false,0.69,5925,23.5342,5.136,1
DIG45594879729920,1523404800000000,Russia,Osa,Russia,Anna,558,E,Expedited,false,false,4320,false,0.61,9479,28.1038,16.5088,1
DIG45593194503092,1308873600000000,Russia,Kapotnya,Russia,Kostomuksha,1400,M,Expedited,false,false,4320,false,67.55,7041,68.815,8.7072,1
DIG455106849858692,1493683200000000,Germany,Wilhelmshaven,Germany,Vellmar,160,S,Expedited,false,false,4320,false,20.76,6881,34.756,8.1952,1
DIG45589648509140,1316736000000000,Germany,Bautzen,Germany,Zittau,397,M,Expedited,false,false,4320,false,50.31,4851,51.5692,1.6992,1
DIG45522262028336,1485907200000000,Germany,Radevormwald,Germany,Fulda,713,XL,Expedited,false,false,4320,false,469.9,9831,264.0818,17.6352,1
DIG455386051297916,1346976000000000,Germany,Sondershausen,Germany,Petershagen,633,L,Expedited,false,false,4320,false,204.4,6908,130.6438,8.281600000000001,1
DIG45594307924400,1301788800000000,Germany,Meppen,Germany,Lippstadt,1045,L,Expedited,false,false,4320,false,169.33,8167,116.652,12.310400000000001,1
DIG455103621956552,1538611200000000,Poland,Kartuzy,Poland,Złotoryja,450,S,Expedited,false,false,4320,false,4.22,7480,28.98,10.112,1
DIG45573477609116,1541289600000000,China,Yanji,China,Sishui,268,M,Expedited,false,false,4320,false,51.32,8716,50.9648,14.067200000000001,1
DIG45584372503592,1500249600000000,China,Wuzhou,China,Wenzhou,1109,M,Expedited,false,false,4320,false,44.66,9065,54.8674,15.184000000000001,1
DIG45588502698848,1499731200000000,China,Nanchong,China,Yima,34,L,Expedited,false,false,4320,false,215.08,7428,130.8324,9.9456,1
DIG45535894791620,1498089600000000,China,Nanping,China,Yunfu,371,L,Expedited,false,false,4320,false,161.62,8722,107.0006,14.086400000000001,1
DIG4558184616284,1494288000000000,China,Laixi,China,Benxi,209,M,Expedited,false,false,4320,false,59.47,5002,54.5324,2.1824,1
DIG455172456944696,1319932800000000,China,Lengshuitan,China,Mingshui,492,L,Expedited,false,false,4320,false,152.05,10293,103.2562,19.1136,1
DIG455181299137328,1417910400000000,China,Mingshui,China,Lintong,1038,L,Expedited,false,false,4320,false,200.57,6332,132.2118,6.4384000000000006,1
DIG45513921465092,1337731200000000,India,Karmāla,India,Jājpur,2359,E,Expedited,false,false,4320,false,0.47,4929,43.5224,1.9488,2
DIG455112027697628,1333670400000000,India,Āmli,India,Phaltan,2514,M,Expedited,false,false,4320,false,40.42,5178,64.8304,2.7456,2
DIG455728752140,1507507200000000,India,Kharagpur,India,Mankāchar,2060,L,Expedited,false,false,4320,false,137.22,5995,109.326,5.36,2
DIG455337214308140,1343001600000000,India,Lal Bahadur Nagar,India,Bāmor Kalān,280,XL,Expedited,false,false,4320,false,408.07,4900,229.443,1.856,1
DIG455164797949640,1521072000000000,India,Shāhpur,India,Vāsudevanallūr,1336,XL,Expedited,false,false,4320,false,428.55,7293,248.7646,9.5136,1
DIG455287765726376,1388361600000000,India,Chinna Salem,India,Mahwah,1211,L,Expedited,false,false,4320,false,199.54,6861,133.1846,8.1312,1
DIG45538799403716,1511395200000000,India,Nanauta,India,Khirkiyān,2831,M,Expedited,false,false,4320,false,65.28,8680,79.9866,13.952,2
DIG45573710529896,1538697600000000,India,Bilgrām,India,Abhayāpuri,2289,E,Expedited,false,false,4320,false,0.88,8287,43.1254,12.6944,2
DIG45572496342860,1391299200000000,India,Gondal,India,Mehndāwal,224,M,Expedited,false,false,4320,false,91.6,5927,70.7264,5.1424,1
DIG45557938494212,1388275200000000,India,Guntūr,India,Pithampur,165,S,Expedited,false,false,4320,false,1.95,7959,25.394,11.6448,1
DIG45576336436784,1540857600000000,India,Tiruttangal,India,Kishanganj,51,M,Expedited,false,false,4320,false,71.45,6414,59.1636,6.7008,1
DIG455172221824664,1542240000000000,India,Nāhan,India,Jayamkondacholapuram,1149,S,Expedited,false,false,4320,false,10.87,5704,38.3164,4.4288,1
DIG4557996880136,1543795200000000,India,Mātābhānga,India,Gokak,2065,E,Expedited,false,false,4320,false,0.85,6693,41.184,7.5936,2
DIG45517010814356,1306800000000000,India,Garhmuktesar,India,Tiruvallur,150,M,Expedited,false,false,4320,false,76.48,6919,62.53,8.3168,1
DIG45553892070464,1528934400000000,India,Nagpur,India,Bāri,2869,L,Expedited,false,false,4320,false,245.7,9728,170.5234,17.305600000000002,2
DIG45533179914992,1540166400000000,India,Pīpār,India,Bhusāval,1979,E,Expedited,false,false,4320,false,0.68,6606,40.3594,7.3152,1
DIG45536890053116,1543363200000000,India,Ādoni,India,French Rocks,2958,S,Expedited,false,false,4320,false,7.21,7629,52.0438,10.5888,2
DIG455150728534868,1333238400000000,India,Kāman,India,Kangayam,875,L,Expedited,false,false,4320,false,194.33,5808,127.69,4.7616000000000005,1
DIG455257916278640,1386633600000000,India,Raxaul,India,Chikmagalūr,947,M,Expedited,false,false,4320,false,89.77,9771,76.0292,17.4432,1
DIG455298827564072,1473206400000000,India,Madhipura,India,Mudgal,315,XL,Expedited,false,false,4320,false,285.68,7146,168.549,9.0432,1
DIG45540420452372,1351036800000000,India,Gadhada,India,Mussoorie,1700,M,Expedited,false,false,4320,false,71.48,6013,73.36,5.4176,1
DIG45534262746704,1543622400000000,India,Attingal,India,Kāraikkudi,543,M,Expedited,false,false,4320,false,70.46,8733,62.8998,14.1216,1
DIG45546754498064,1545350400000000,India,Shāhābād,India,Mairwa,2185,E,Expedited,false,false,4320,false,0.72,6434,42.151,6.7648,2
DIG45595832006036,1419120000000000,India,Sri Dūngargarh,India,Monghyr,29,L,Expedited,false,false,4320,false,139.41,6091,92.9544,5.6672,1
DIG455381922102320,1507161600000000,India,Nawābganj,India,Lātehār,480,S,Expedited,false,false,4320,false,19.5,9879,36.878,17.788800000000002,1
DIG45539338020524,1379548800000000,Indonesia,Kencong,Indonesia,Tanjung Pandan,1215,C,Expedited,false,false,4320,false,1227.27,9692,647.084,17.1904,1
DIG455406231834200,1410652800000000,United States,East Pensacola Heights,United States,Brawley,249,E,Expedited,false,false,4320,false,0.57,5253,25.4264,2.9856000000000003,1
DIG4553911269716,1498694400000000,United States,West Elkridge,United States,Chelmsford,705,XL,Expedited,false,false,4320,false,317.76,7533,187.943,10.281600000000001,1
DIG455368521460088,1296604800000000,United States,Crest Hill,United States,Covington,2019,XXL,Expedited,false,false,4320,false,845.91,8748,463.3184,14.1696,2
DIG455455775783528,1513468800000000,United States,Peabody,United States,Boca Raton,2136,M,Expedited,false,false,4320,false,43.0,7971,62.8696,11.683200000000001,2
DIG455255483506064,1457827200000000,United States,Aurora,United States,Bellmore,2553,M,Expedited,false,false,4320,false,79.16,7297,84.5358,9.5264,2
DIG45539833252088,1330387200000000,United States,Rochester,United States,Thousand Oaks,258,M,Expedited,false,false,4320,false,81.21,5955,65.8238,5.232,1
DIG45519278043236,1444867200000000,United States,Greenfield,United States,Shirley,2243,E,Expedited,false,false,4320,false,0.89,5584,42.7348,4.0448,2
DIG455366768656244,1488672000000000,United States,Beacon,United States,Lafayette,1373,L,Expedited,false,false,4320,false,101.39,7477,85.5028,10.102400000000001,1
DIG455130975253268,1452297600000000,United States,Lebanon,United States,Tuscaloosa,2087,M,Expedited,false,false,4320,false,99.83,9326,90.8632,16.0192,2
DIG45516127914644,1412640000000000,United States,Fairborn,United States,Rancho San Diego,950,L,Expedited,false,false,4320,false,129.37,7677,95.855,10.7424,1
DIG455250322661348,1536883200000000,United States,Springville,United States,Richmond,2255,M,Expedited,false,false,4320,false,76.63,9776,80.708,17.4592,2
DIG455184264528752,1409011200000000,United States,Littleton,United States,Pittsburgh,841,E,Expedited,false,false,4320,false,0.98,8375,30.7226,12.976,1
DIG455108281571744,1540080000000000,United States,San Bernardino,United States,Michigan City,2594,E,Expedited,false,false,4320,false,0.61,7608,45.6134,10.521600000000001,2
DIG4553794709360,1540339200000000,United States,Baytown,United States,Warren Township,485,M,Expedited,false,false,4320,false,84.35,6965,69.346,8.464,1
DIG455193586158320,1516320000000000,Italy,Lodi,Italy,Iglesias,1460,M,Expedited,false,false,4320,false,30.86,8140,50.986,12.224,1
DIG4559540355176,1486598400000000,United States,Boca Del Mar,United States,Lynn Haven,914,M,Expedited,false,false,4320,false,61.14,9968,61.4304,18.073600000000003,1
DIG455115636270296,1541462400000000,United States,Jonesboro,United States,Stillwater,746,E,Expedited,false,false,4320,false,0.51,6691,29.6706,7.5872,1
DIG4555400363252,1369612800000000,United States,East Pensacola Heights,United States,Portsmouth,2963,M,Expedited,false,false,4320,false,89.54,8228,93.2518,12.505600000000001,2
DIG455369707056848,1299888000000000,United States,Beavercreek,United States,San Leandro,1673,S,Expedited,false,false,4320,false,14.73,5319,44.7528,3.1968,1
DIG45533796305348,1355270400000000,United States,Braintree,United States,Martinez,2821,S,Expedited,false,false,4320,false,20.81,5719,57.6656,4.4768,2
DIG455135157430844,1357084800000000,United States,Miami Lakes,United States,Oak Park,1212,XXL,Expedited,false,false,4320,false,828.75,6764,447.7982,7.8208,1
DIG455154633606692,1533427200000000,United States,Ashland,United States,Leavenworth,970,XL,Expedited,false,false,4320,false,430.94,8289,246.812,12.700800000000001,1
DIG45531424911896,1464048000000000,United States,Bloomington,United States,Oak Park,997,S,Expedited,false,false,4320,false,8.14,8509,35.6442,13.4048,1
DIG455122479942656,1316908800000000,United States,Galt,United States,Peabody,2468,E,Expedited,false,false,4320,false,0.85,8652,44.6498,13.862400000000001,2
DIG45578445119588,1511568000000000,United States,Burbank,United States,Crest Hill,686,S,Expedited,false,false,4320,false,22.77,10000,40.2846,18.176000000000002,1
DIG45589336415288,1396137600000000,United States,Great Falls,United States,South Pasadena,120,M,Expedited,false,false,4320,false,53.64,9877,50.852,17.7824,1
DIG45559792263716,1496275200000000,United States,Egypt Lake-Leto,United States,East Moline,2425,E,Expedited,false,false,4320,false,0.63,7232,44.17,9.3184,2
DIG455124428080064,1360886400000000,United States,Atascocita,United States,Fort Hood,1173,L,Expedited,false,false,4320,false,122.57,5468,94.3728,3.6736,1
DIG45515454943532,1318377600000000,United States,Tigard,United States,Cabot,1222,L,Expedited,false,false,4320,false,155.28,5910,111.1492,5.088,1
DIG45523216303772,1498348800000000,United States,Schofield Barracks,United States,Cloverly,114,S,Expedited,false,false,4320,false,14.98,5016,31.4704,2.2272000000000003,1
DIG45518138030972,1416096000000000,United States,Anoka,United States,North Chicago,1464,M,Expedited,false,false,4320,false,88.78,6262,79.9804,6.2144,1
DIG4554915728084,1334102400000000,United States,Rockford,United States,Grand Rapids,2451,M,Expedited,false,false,4320,false,81.12,8743,84.6386,14.1536,2
DIG455459428141304,1299369600000000,United States,Kenosha,United States,La Vista,2622,C,Expedited,false,false,4320,false,4744.75,6359,2417.9242,6.5248,2
DIG455275584669344,1518134400000000,United States,Tampa,United States,South Gate,1432,S,Expedited,false,false,4320,false,18.72,8859,44.6752,14.5248,1
DIG455128725818336,1552176000000000,United States,Goleta,United States,Fairfield,1333,E,Expedited,false,false,4320,false,0.84,8655,34.8838,13.872,1
DIG455246636115200,1370304000000000,United States,Santa Rosa,United States,Maitland,1451,S,Expedited,false,false,4320,false,11.06,6482,41.0086,6.9184,1
DIG455350288461416,1504224000000000,United States,Meridian,United States,Holt,509,L,Expedited,false,false,4320,false,134.6,10303,94.6774,19.1456,1
DIG45553915462508,1545177600000000,United States,Bella Vista,United States,South Burlington,642,C,Expedited,false,false,4320,false,2338.51,5460,1197.7762,3.648,1
DIG455104047411848,1375920000000000,United States,West Puente Valley,United States,Manchester,2077,E,Expedited,false,false,4320,false,0.71,8314,41.2172,12.780800000000001,2
DIG455195628463700,1545436800000000,United States,Westmont,United States,South Valley,2125,L,Expedited,false,false,4320,false,192.36,5262,137.455,3.0144,2
DIG455388426090212,1417910400000000,United States,Rock Springs,United States,Statesville,324,M,Expedited,false,false,4320,false,29.45,5985,40.5114,5.328,1
DIG45548742821804,1467676800000000,Brazil,Uberlândia,Brazil,Santo Ângelo,65,M,Expedited,false,false,4320,false,74.71,6518,60.914,7.0336000000000007,1
DIG45588316562156,1490918400000000,Brazil,Itapecerica da Serra,Brazil,Caetité,31,M,Expedited,false,false,4320,false,65.8,7551,56.1666,10.3392,1
DIG455121126403016,1280534400000000,Spain,Monforte de Lemos,Spain,Viladecans,477,L,Expedited,false,false,4320,false,129.38,5324,91.7922,3.2128,1
DIG45513909269240,1301011200000000,Brazil,Nova Era,Brazil,Lagoa Vermelha,678,E,Expedited,false,false,4320,false,0.28,8421,28.9708,13.1232,1
DIG45534596033348,1527811200000000,Mexico,Altamira,Mexico,Nueva Rosita,323,M,Expedited,false,false,4320,false,93.99,9114,72.7728,15.340800000000002,1
DIG455307310478900,1312329600000000,Mexico,Nogales,Mexico,San Pedro Garza Garcia,120,S,Expedited,false,false,4320,false,24.01,5753,36.037,4.5856,1
DIG455150321873180,1524873600000000,Russia,Rtishchevo,Russia,Buinsk,530,M,Expedited,false,false,4320,false,94.37,9735,74.743,17.328,1
DIG45551258166296,1291852800000000,Russia,Belëv,Russia,Bobrov,973,L,Expedited,false,false,4320,false,236.91,6552,149.8228,7.1424,1
DIG455446608301532,1308182400000000,Belgium,Wuustwezel,Belgium,Mortsel,78,M,Expedited,false,false,4320,false,79.99,8002,63.6658,11.7824,1
DIG455228263164128,1494806400000000,Germany,Munich,Germany,Zweibrücken,152,C,Expedited,false,false,4320,false,4672.97,6366,2360.7922,6.5472,1
DIG455298275751752,1513382400000000,United Kingdom,Kenilworth,United Kingdom,Polmont,244,L,Expedited,false,false,4320,false,207.67,8386,128.9334,13.0112,1
DIG45540286697864,1383264000000000,Germany,Esslingen,Germany,Kassel,913,S,Expedited,false,false,4320,false,6.95,6017,34.3268,5.4304000000000006,1
DIG455265451315856,1418860800000000,Germany,Karlsruhe,Germany,Neustadt bei Coburg,1031,E,Expedited,false,false,4320,false,0.5,7748,32.1166,10.9696,1
DIG455253872653940,1509926400000000,Germany,Herne,Germany,Coburg,158,XXL,Expedited,false,false,4320,false,746.91,5494,397.8138,3.7568,1
DIG45578465112788,1294012800000000,Thailand,Kalasin,Thailand,Amnat Charoen,1108,M,Expedited,false,false,4320,false,87.81,6116,76.4338,5.7472,1
DIG45549721488944,1515974400000000,United Kingdom,Wakefield,United Kingdom,Chapletown,208,L,Expedited,false,false,4320,false,167.13,9170,108.3538,15.520000000000001,1
DIG45537107779064,1542931200000000,Iran,Qom,Iran,Salmās,548,M,Expedited,false,false,4320,false,38.47,6644,46.9478,7.4368000000000007,1
DIG45516816680384,1418083200000000,China,Wuxi,China,Chengde,126,E,Expedited,false,false,4320,false,0.5,5809,24.3336,4.7648,1
DIG45514473077480,1533168000000000,China,Wenzhou,China,Jincheng,414,XL,Expedited,false,false,4320,false,265.19,7262,159.1554,9.4144,1
DIG455287344469652,1502928000000000,China,Jiaozhou,China,Huanggang,558,M,Expedited,false,false,4320,false,75.91,5745,65.7538,4.5600000000000005,1
DIG4553576583548,1454544000000000,China,Mengyin,China,Jingzhou,587,L,Expedited,false,false,4320,false,139.34,8057,97.7182,11.958400000000001,1
DIG455197868701760,1407801600000000,China,Shenyang,China,Jinzhou,877,E,Expedited,false,false,4320,false,0.26,5244,30.6722,2.9568000000000003,1
DIG45517134772196,1485216000000000,China,Changqing,China,Lingdong,1484,E,Expedited,false,false,4320,false,0.43,8000,35.9774,11.776,1
DIG45513137931584,1487462400000000,China,Pingdingshan,China,Yueyang,1257,XL,Expedited,false,false,4320,false,434.64,7080,251.1302,8.832,1
DIG45518545692320,1415232000000000,India,Mau Aimma,India,Rājpura,1795,E,Expedited,false,false,4320,false,0.29,5518,38.582,3.8336,1
DIG45510381069236,1416960000000000,India,Saoner,India,Solāpur,1670,L,Expedited,false,false,4320,false,113.38,4880,94.052,1.792,1
DIG455144589822740,1534982400000000,India,Bānswāda,India,Arkalgūd,1200,S,Expedited,false,false,4320,false,18.17,8790,42.405,14.304,1
DIG45532360793588,1541635200000000,India,Wai,India,Seoni,445,M,Expedited,false,false,4320,false,70.59,6385,62.122,6.6080000000000005,1
DIG45562854622160,1319932800000000,India,Bārmer,India,Sāngli,236,L,Expedited,false,false,4320,false,199.03,7264,124.5446,9.4208,1
DIG45576039937628,1516924800000000,India,Anandpur,India,Bellary,2428,XL,Expedited,false,false,4320,false,385.23,5643,236.4958,4.2336,2
DIG4552132474712,1360540800000000,India,Kottagūdem,India,Kakrāla,2983,M,Expedited,false,false,4320,false,96.69,6408,96.9988,6.6816,2
DIG45515513923472,1450656000000000,India,Kātrās,India,Erraguntla,2263,L,Expedited,false,false,4320,false,118.09,5630,101.5068,4.192,2
DIG45585370964,1407369600000000,India,Bharthana,India,Vedaraniyam,474,E,Expedited,false,false,4320,false,0.18,6609,27.1664,7.3248000000000006,1
DIG45521810182016,1544745600000000,India,Madhipura,India,Arāria,474,M,Expedited,false,false,4320,false,25.92,7251,40.0364,9.3792,1
DIG455144855732300,1326585600000000,India,Tharād,India,Bhasāwar,1268,M,Expedited,false,false,4320,false,40.55,5024,54.1798,2.2528,1
DIG45512398782980,1328054400000000,India,Anshing,India,Usilampatti,3117,L,Expedited,false,false,4320,false,232.61,10068,166.1112,18.3936,2
DIG45519081710012,1419379200000000,India,Chitradurga,India,Rāmpur,1880,L,Expedited,false,false,4320,false,112.93,6968,95.633,8.4736000000000011,1
DIG4557470259248,1536883200000000,India,Hindupur,India,Yāval,1250,L,Expedited,false,false,4320,false,119.12,6208,93.31,6.0416,1
DIG455403967004504,1291680000000000,India,Paliā Kalān,India,Bijbiāra,599,M,Expedited,false,false,4320,false,29.54,8204,42.9214,12.4288,1
DIG45533481212516,1320192000000000,India,Sivagiri,India,Addanki,2286,M,Expedited,false,false,4320,false,95.24,6061,90.2796,5.5712,2
DIG455199651295472,1534118400000000,India,Atarra,India,Nāndūra Buzurg,2534,S,Expedited,false,false,4320,false,17.2,10038,53.3924,18.2976,2
DIG455136360421688,1336176000000000,India,Māpuca,India,Jambusar,2289,E,Expedited,false,false,4320,false,0.34,6206,42.8554,6.0352000000000006,2
DIG455329924187624,1499212800000000,India,Kāman,India,Ashta,878,L,Expedited,false,false,4320,false,188.4,5466,124.7508,3.6672000000000002,1
DIG45532590915320,1300924800000000,India,Farakka,India,Lakhnādon,1277,L,Expedited,false,false,4320,false,166.17,6925,117.0672,8.336,1
DIG455446732659236,1392422400000000,India,Khalīlābād,India,Sādri,3166,E,Expedited,false,false,4320,false,0.81,9459,50.6326,16.4448,2
